2:FourPixel,
Transient Analysis,
Tue Nov 20 15:07:46 2018,
Input file: \\tsclient\C\Users\marku\Documents\ICdrit\FourPixel.cir,
time [sec],v(vdd) [V],v(11:n1) [V],v(expose) [V],v(11:n2) [V],v(erase) [V],v(11:n3) [V],v(nre_r1) [V],v(out1) [V],v(12:n1) [V],v(12:n2) [V],v(12:n3) [V],v(out2) [V],v(21:n1) [V],v(21:n2) [V],v(21:n3) [V],v(nre_r2) [V],v(22:n1) [V],v(22:n2) [V],v(22:n3) [V],v(m:22:c.drain) [V],v(m:22:c.source) [V],v(m:22:p4.drain) [V],v(m:22:p4.source) [V],v(m:22:p3.drain) [V],v(m:22:p3.source) [V],v(m:21:c.drain) [V],v(m:21:c.source) [V],v(m:21:p4.drain) [V],v(m:21:p4.source) [V],v(m:21:p3.drain) [V],v(m:21:p3.source) [V],v(m:12:c.drain) [V],v(m:12:c.source) [V],v(m:12:p4.drain) [V],v(m:12:p4.source) [V],v(m:12:p3.drain) [V],v(m:12:p3.source) [V],v(m:11:c.drain) [V],v(m:11:c.source) [V],v(m:11:p4.drain) [V],v(m:11:p4.source) [V],v(m:11:p3.drain) [V],v(m:11:p3.source) [V],v(m:22:n2.drain) [V],v(m:22:n2.source) [V],v(m:22:n1.drain) [V],v(m:22:n1.source) [V],v(m:21:n2.drain) [V],v(m:21:n2.source) [V],v(m:21:n1.drain) [V],v(m:21:n1.source) [V],v(m:12:n2.drain) [V],v(m:12:n2.source) [V],v(m:12:n1.drain) [V],v(m:12:n1.source) [V],v(m:11:n2.drain) [V],v(m:11:n2.source) [V],v(m:11:n1.drain) [V],v(m:11:n1.source) [V],i(vnre_r2) [A],i(vnre_r1) [A],i(verase) [A],i(vexpose) [A],i(vdd) [A],
0.00197389,1.8,0.673201,1.8,0.6732,0,0.907746,1.8,1.75943,0.673201,0.6732,0.907727,1.7594,0.673201,0.6732,0.907746,1.8,0.674246,0.674245,0.902704,1.7594,1.8,0.902704,1.7594,9.5834e-11,0.902704,1.75943,1.8,0.907746,1.75943,1.06176e-10,0.907746,1.7594,1.8,0.907727,1.7594,1.06141e-10,0.907727,1.75943,1.8,0.907746,1.75943,1.06176e-10,0.907746,0.674245,4.05757e-11,0.674246,0.674245,0.6732,4.05769e-11,0.673201,0.6732,0.6732,4.05769e-11,0.673201,0.6732,0.6732,4.05769e-11,0.673201,0.6732,-3.26077e-12,6.85748e-12,2.05738e-12,1.47454e-10,-2.96946e-09,
0.00292871,1.8,1.16572,1.8,1.16566,0,1.28009,1.8,1.75948,1.16572,1.16566,1.28006,1.75946,1.16572,1.16566,1.28009,1.8,1.16452,1.16447,1.27171,1.75946,1.8,1.27171,1.75946,8.21559e-11,1.27171,1.75948,1.8,1.28009,1.75948,9.14421e-11,1.28009,1.75946,1.8,1.28006,1.75946,9.14124e-11,1.28006,1.75948,1.8,1.28009,1.75948,9.14422e-11,1.28009,1.16447,4.00658e-11,1.16452,1.16447,1.16566,4.00648e-11,1.16572,1.16566,1.16566,4.00648e-11,1.16572,1.16566,1.16566,4.00648e-11,1.16572,1.16566,1.38697e-11,3.79906e-12,3.54266e-12,1.11771e-10,-2.95769e-09,
0.00302,1.8,1.21476,1.8,1.21449,0,1.31653,1.8,1.75949,1.21476,1.21449,1.3165,1.75946,1.21476,1.21449,1.31653,1.8,1.21332,1.21306,1.30695,1.75946,1.8,1.30695,1.75946,8.28112e-11,1.30695,1.75949,1.8,1.31653,1.75949,9.1888e-11,1.31653,1.75946,1.8,1.3165,1.75946,9.18582e-11,1.3165,1.75949,1.8,1.31653,1.75949,9.18882e-11,1.31653,1.21306,4.00238e-11,1.21332,1.21306,1.21449,4.00226e-11,1.21476,1.21449,1.21449,4.00226e-11,1.21476,1.21449,1.21449,4.00226e-11,1.21476,1.21449,-3.14104e-12,7.10968e-12,2.32551e-12,-4.3048e-11,-2.94636e-09,
0.003022,1.8,1.21769,1.62,1.21359,0,1.31633,1.8,1.75949,1.21769,1.21359,1.3163,1.75946,1.21769,1.21359,1.31633,1.8,1.21605,1.21216,1.30696,1.75946,1.8,1.30696,1.75946,3.03422e-11,1.30696,1.75949,1.8,1.31633,1.75949,3.96544e-11,1.31633,1.75946,1.8,1.3163,1.75946,3.96241e-11,1.3163,1.75949,1.8,1.31633,1.75949,3.96546e-11,1.31633,1.21216,4.00246e-11,1.21605,1.21216,1.21359,4.00234e-11,1.21769,1.21359,1.21359,4.00234e-11,1.21769,1.21359,1.21359,4.00234e-11,1.21769,1.21359,-7.86642e-13,-1.37429e-12,-2.45127e-12,8.74642e-09,-2.86374e-09,
0.003026,1.8,1.22631,1.26,1.21173,0,1.31587,1.8,1.75949,1.22631,1.21173,1.31585,1.75946,1.22631,1.21173,1.31587,1.8,1.22415,1.21031,1.3069,1.75946,1.8,1.3069,1.75946,2.97086e-11,1.3069,1.75949,1.8,1.31587,1.75949,3.87974e-11,1.31587,1.75946,1.8,1.31585,1.75946,3.87661e-11,1.31585,1.75949,1.8,1.31587,1.75949,3.87976e-11,1.31587,1.21031,4.00261e-11,1.22415,1.21031,1.21173,4.0025e-11,1.22631,1.21173,1.21173,4.0025e-11,1.22631,1.21173,1.21173,4.0025e-11,1.22631,1.21173,-1.06683e-12,-1.81513e-12,-2.66746e-12,9.10323e-09,-2.65848e-09,
0.003034,1.8,1.24797,0.54,1.20786,0,1.31481,1.8,1.75949,1.24797,1.20786,1.31479,1.75946,1.24797,1.20786,1.31481,1.8,1.24451,1.20645,1.30663,1.75946,1.8,1.30663,1.75946,2.976e-11,1.30663,1.75949,1.8,1.31481,1.75949,3.86056e-11,1.31481,1.75946,1.8,1.31479,1.75946,3.85723e-11,1.31479,1.75949,1.8,1.31481,1.75949,3.86058e-11,1.31481,1.20645,4.00294e-11,1.24451,1.20645,1.20786,4.00282e-11,1.24797,1.20786,1.20786,4.00282e-11,1.24797,1.20786,1.20786,4.00282e-11,1.24797,1.20786,-1.65716e-12,-2.52314e-12,-2.96028e-12,9.84818e-09,-2.70145e-09,
0.00304,1.8,1.2642,0,1.20496,0,1.31409,1.8,1.75949,1.2642,1.20496,1.31406,1.75946,1.2642,1.20496,1.31409,1.8,1.25976,1.20357,1.3065,1.75946,1.8,1.3065,1.75946,2.67001e-11,1.3065,1.75949,1.8,1.31409,1.75949,3.51064e-11,1.31409,1.75946,1.8,1.31406,1.75946,3.50713e-11,1.31406,1.75949,1.8,1.31409,1.75949,3.51066e-11,1.31409,1.20357,4.00318e-11,1.25976,1.20357,1.20496,4.00307e-11,1.2642,1.20496,1.20496,4.00307e-11,1.2642,1.20496,1.20496,4.00307e-11,1.2642,1.20496,-2.40735e-12,-3.54519e-12,-3.54242e-12,1.11132e-08,-2.6663e-09,
0.00304026,1.8,1.26861,0,1.20496,0,1.3141,1.8,1.75949,1.26861,1.20496,1.31408,1.75946,1.26861,1.20496,1.3141,1.8,1.26391,1.20357,1.30667,1.75946,1.8,1.30667,1.75946,6.0765e-11,1.30667,1.75949,1.8,1.3141,1.75949,6.93344e-11,1.3141,1.75946,1.8,1.31408,1.75946,6.92992e-11,1.31408,1.75949,1.8,1.3141,1.75949,6.93347e-11,1.3141,1.20357,4.00318e-11,1.26391,1.20357,1.20496,4.00307e-11,1.26861,1.20496,1.20496,4.00307e-11,1.26861,1.20496,1.20496,4.00307e-11,1.26861,1.20496,-1.40084e-12,8.62566e-13,-1.27436e-11,4.55516e-10,-5.6816e-10,
0.00304079,1.8,1.27741,0,1.20495,0,1.31415,1.8,1.75949,1.27741,1.20495,1.31413,1.75947,1.27741,1.20495,1.31415,1.8,1.27219,1.20356,1.30675,1.75947,1.8,1.30675,1.75947,1.17081e-10,1.30675,1.75949,1.8,1.31415,1.75949,1.25771e-10,1.31415,1.75947,1.8,1.31413,1.75947,1.25736e-10,1.31413,1.75949,1.8,1.31415,1.75949,1.25771e-10,1.31415,1.20356,4.00318e-11,1.27219,1.20356,1.20495,4.00307e-11,1.27741,1.20495,1.20495,4.00307e-11,1.27741,1.20495,1.20495,4.00307e-11,1.27741,1.20495,4.64627e-12,8.1204e-12,-8.07419e-12,4.56263e-10,-5.18699e-10,
0.00304185,1.8,1.29498,0,1.20494,0,1.31391,1.8,1.75949,1.29498,1.20494,1.31388,1.75947,1.29498,1.20494,1.31391,1.8,1.28871,1.20353,1.30691,1.75947,1.8,1.30691,1.75947,1.29716e-10,1.30691,1.75949,1.8,1.31391,1.75949,1.24097e-11,1.31391,1.75947,1.8,1.31388,1.75947,1.23749e-11,1.31388,1.75949,1.8,1.31391,1.75949,1.24099e-11,1.31391,1.20353,4.00319e-11,1.28871,1.20353,1.20494,4.00307e-11,1.29498,1.20494,1.20494,4.00307e-11,1.29498,1.20494,1.20494,4.00307e-11,1.29498,1.20494,3.17088e-12,1.50331e-12,-5.58792e-13,4.54501e-10,-5.89186e-10,
0.00304397,1.8,1.33009,0,1.20492,0,1.31382,1.8,1.75949,1.33009,1.20492,1.31379,1.75947,1.33009,1.20492,1.31381,1.8,1.32174,1.20351,1.30677,1.75947,1.8,1.30677,1.75947,-8.45365e-12,1.30677,1.75949,1.8,1.31381,1.75949,1.25246e-10,1.31381,1.75947,1.8,1.31379,1.75947,1.25212e-10,1.31379,1.75949,1.8,1.31382,1.75949,1.25246e-10,1.31382,1.20351,4.00319e-11,1.32174,1.20351,1.20492,4.00307e-11,1.33009,1.20492,1.20492,4.00307e-11,1.33009,1.20492,1.20492,4.00307e-11,1.33009,1.20492,2.08685e-12,3.22344e-12,3.23687e-12,4.54836e-10,-5.40113e-10,
0.00304821,1.8,1.40012,0,1.20487,0,1.31344,1.8,1.75949,1.40012,1.20487,1.31342,1.75947,1.40012,1.20487,1.31344,1.8,1.38762,1.20347,1.30707,1.75947,1.8,1.30707,1.75947,1.29964e-10,1.30707,1.75949,1.8,1.31344,1.75949,1.16768e-11,1.31344,1.75947,1.8,1.31342,1.75947,1.16429e-11,1.31342,1.75949,1.8,1.31344,1.75949,1.1677e-11,1.31344,1.20347,4.00319e-11,1.38762,1.20347,1.20487,4.00307e-11,1.40012,1.20487,1.20487,4.00307e-11,1.40012,1.20487,1.20487,4.00307e-11,1.40012,1.20487,2.74779e-12,2.85802e-12,5.1265e-12,4.50782e-10,-5.84137e-10,
0.00305669,1.8,1.53917,0,1.20479,0,1.314,1.8,1.75949,1.53917,1.20479,1.31398,1.75947,1.53917,1.20479,1.314,1.8,1.51877,1.20339,1.30797,1.75947,1.8,1.30797,1.75947,-6.68096e-12,1.30797,1.75949,1.8,1.314,1.75949,1.25823e-10,1.314,1.75947,1.8,1.31398,1.75947,1.2579e-10,1.31398,1.75949,1.8,1.314,1.75949,1.25824e-10,1.314,1.20339,4.0032e-11,1.51877,1.20339,1.20479,4.00308e-11,1.53917,1.20479,1.20479,4.00308e-11,1.53917,1.20479,1.20479,4.00308e-11,1.53917,1.20479,-3.7944e-13,-1.04953e-12,-5.23127e-12,4.4931e-10,-5.36027e-10,
0.00307364,1.8,1.81198,0,1.20462,0,1.31433,1.8,1.75949,1.81198,1.20462,1.31431,1.75947,1.81198,1.20462,1.31433,1.8,1.77677,1.20322,1.30937,1.75947,1.8,1.30937,1.75947,1.33174e-10,1.30937,1.75949,1.8,1.31433,1.75949,1.32861e-11,1.31433,1.75947,1.8,1.31431,1.75947,1.32534e-11,1.31431,1.75949,1.8,1.31433,1.75949,1.32863e-11,1.31433,1.20322,4.00322e-11,1.77677,1.20322,1.20462,4.0031e-11,1.81198,1.20462,1.20462,4.0031e-11,1.81198,1.20462,1.20462,4.0031e-11,1.81198,1.20462,3.15925e-12,3.66908e-12,5.12241e-12,4.35086e-10,-5.69421e-10,
0.00307788,1.8,1.87729,0,1.20458,0,1.31454,1.8,1.75949,1.87729,1.20458,1.31452,1.75947,1.87729,1.20458,1.31454,1.8,1.83995,1.20318,1.30972,1.75947,1.8,1.30972,1.75947,6.47712e-11,1.30972,1.75949,1.8,1.31454,1.75949,7.03346e-11,1.31454,1.75947,1.8,1.31452,1.75947,7.03019e-11,1.31452,1.75949,1.8,1.31454,1.75949,7.03347e-11,1.31454,1.20318,4.00322e-11,1.83995,1.20318,1.20458,4.0031e-11,1.87729,1.20458,1.20458,4.0031e-11,1.87729,1.20458,1.20458,4.0031e-11,1.87729,1.20458,9.08774e-13,6.8878e-13,-6.27261e-14,4.25769e-10,-5.36859e-10,
0.00308636,1.8,1.96192,0,1.20449,0,1.31492,1.8,1.75949,1.96192,1.20449,1.3149,1.75947,1.96192,1.20449,1.31492,1.8,1.94372,1.2031,1.31041,1.75947,1.8,1.31041,1.75947,6.58164e-11,1.31041,1.75949,1.8,1.31492,1.75949,7.10322e-11,1.31492,1.75947,1.8,1.3149,1.75947,7.1e-11,1.3149,1.75949,1.8,1.31492,1.75949,7.10324e-11,1.31492,1.2031,4.00323e-11,1.94372,1.2031,1.20449,4.00311e-11,1.96192,1.20449,1.20449,4.00311e-11,1.96192,1.20449,1.20449,4.00311e-11,1.96192,1.20449,7.82793e-13,6.6995e-13,-6.76619e-14,1.61698e-10,-2.583e-10,
0.00310331,1.8,1.97575,0,1.20432,0,1.3156,1.8,1.75949,1.97575,1.20432,1.31558,1.75947,1.97575,1.20432,1.3156,1.8,1.97927,1.20293,1.31169,1.75947,1.8,1.31169,1.75947,6.78496e-11,1.31169,1.75949,1.8,1.3156,1.75949,7.23469e-11,1.3156,1.75947,1.8,1.31558,1.75947,7.23154e-11,1.31558,1.75949,1.8,1.3156,1.75949,7.2347e-11,1.3156,1.20293,4.00324e-11,1.97927,1.20293,1.20432,4.00312e-11,1.97575,1.20432,1.20432,4.00312e-11,1.97575,1.20432,1.20432,4.00312e-11,1.97575,1.20432,5.8018e-13,5.11412e-13,-6.6053e-14,-1.02812e-10,4.79219e-11,
0.00312457,1.8,1.9671,0,1.2041,0,1.31619,1.8,1.75949,1.9671,1.2041,1.31617,1.75947,1.9671,1.2041,1.31619,1.8,1.96331,1.20271,1.31286,1.75947,1.8,1.31286,1.75947,6.98594e-11,1.31286,1.75949,1.8,1.31619,1.75949,7.36605e-11,1.31619,1.75947,1.8,1.31617,1.75947,7.36301e-11,1.31617,1.75949,1.8,1.31619,1.75949,7.36606e-11,1.31619,1.20271,4.00326e-11,1.96331,1.20271,1.2041,4.00314e-11,1.9671,1.2041,1.2041,4.00314e-11,1.9671,1.2041,1.2041,4.00314e-11,1.9671,1.2041,4.59757e-13,6.93399e-14,-6.99606e-14,7.44698e-11,-1.55343e-10,
0.00314537,1.8,1.97366,0,1.20389,0,1.31685,1.8,1.7595,1.97366,1.20389,1.31684,1.75948,1.97366,1.20389,1.31685,1.8,1.97579,1.2025,1.31397,1.75948,1.8,1.31397,1.75948,7.20222e-11,1.31397,1.7595,1.8,1.31685,1.7595,7.50514e-11,1.31685,1.75948,1.8,1.31684,1.75948,7.5022e-11,1.31684,1.7595,1.8,1.31685,1.7595,7.50514e-11,1.31685,1.2025,4.00328e-11,1.97579,1.2025,1.20389,4.00316e-11,1.97366,1.20389,1.20389,4.00316e-11,1.97366,1.20389,1.20389,4.00316e-11,1.97366,1.20389,-2.36667e-13,-3.0091e-13,-7.66991e-14,-5.35976e-11,-8.99629e-12,
0.00318697,1.8,1.96874,0,1.20345,0,1.31681,1.8,1.7595,1.96874,1.20345,1.3168,1.75948,1.96874,1.20345,1.31681,1.8,1.96689,1.20208,1.31472,1.75948,1.8,1.31472,1.75948,7.37582e-11,1.31472,1.7595,1.8,1.31681,1.7595,7.55877e-11,1.31681,1.75948,1.8,1.3168,1.75948,7.55604e-11,1.3168,1.7595,1.8,1.31681,1.7595,7.55878e-11,1.31681,1.20208,4.00331e-11,1.96689,1.20208,1.20345,4.0032e-11,1.96874,1.20345,1.20345,4.0032e-11,1.96874,1.20345,1.20345,4.0032e-11,1.96874,1.20345,4.75182e-13,2.7926e-13,-7.25472e-14,4.42156e-11,-1.20489e-10,
0.00326185,1.8,1.97312,0,1.20267,0,1.31657,1.8,1.7595,1.97312,1.20267,1.31656,1.75948,1.97312,1.20267,1.31657,1.8,1.97474,1.2013,1.3152,1.75948,1.8,1.3152,1.75948,7.56263e-11,1.3152,1.7595,1.8,1.31657,1.7595,7.61958e-11,1.31657,1.75948,1.8,1.31656,1.75948,7.61707e-11,1.31656,1.7595,1.8,1.31657,1.7595,7.61959e-11,1.31657,1.2013,4.00338e-11,1.97474,1.2013,1.20267,4.00326e-11,1.97312,1.20267,1.20267,4.00326e-11,1.97312,1.20267,1.20267,4.00326e-11,1.97312,1.20267,-4.35469e-13,-3.69884e-13,-7.21612e-14,-4.15061e-11,-2.28715e-11,
0.00341161,1.8,1.96917,0,1.20111,0,1.31562,1.8,1.75952,1.96917,1.20111,1.31561,1.7595,1.96917,1.20111,1.31562,1.8,1.96835,1.19975,1.31455,1.7595,1.8,1.31455,1.7595,7.65809e-11,1.31455,1.75952,1.8,1.31562,1.75952,7.66646e-11,1.31562,1.7595,1.8,1.31561,1.7595,7.6642e-11,1.31561,1.75952,1.8,1.31562,1.75952,7.66647e-11,1.31562,1.19975,4.00351e-11,1.96835,1.19975,1.20111,4.00339e-11,1.96917,1.20111,1.20111,4.00339e-11,1.96917,1.20111,1.20111,4.00339e-11,1.96917,1.20111,2.4016e-13,9.67955e-14,-7.10917e-14,3.90093e-11,-1.14519e-10,
0.00371111,1.8,1.97317,0,1.19797,0,1.31311,1.8,1.75954,1.97317,1.19797,1.3131,1.75952,1.97317,1.19797,1.31311,1.8,1.97567,1.19663,1.31224,1.75952,1.8,1.31224,1.75952,7.67125e-11,1.31224,1.75954,1.8,1.31311,1.75954,7.64108e-11,1.31311,1.75952,1.8,1.3131,1.75952,7.63865e-11,1.3131,1.75954,1.8,1.31311,1.75954,7.64111e-11,1.31311,1.19663,4.00378e-11,1.97567,1.19663,1.19797,4.00366e-11,1.97317,1.19797,1.19797,4.00366e-11,1.97317,1.19797,1.19797,4.00366e-11,1.97317,1.19797,-4.60473e-13,-3.23898e-13,-7.06113e-14,-3.86993e-11,-2.60999e-11,
0.004,1.8,1.96916,0,1.19496,0,1.31103,1.8,1.75955,1.96916,1.19496,1.31101,1.75953,1.96916,1.19496,1.31103,1.8,1.96776,1.19363,1.31,1.75953,1.8,1.31,1.75953,7.67912e-11,1.31,1.75955,1.8,1.31103,1.75955,7.68301e-11,1.31103,1.75953,1.8,1.31101,1.75953,7.68075e-11,1.31101,1.75955,1.8,1.31103,1.75955,7.68302e-11,1.31103,1.19363,4.00404e-11,1.96776,1.19363,1.19496,4.00392e-11,1.96916,1.19496,1.19496,4.00392e-11,1.96916,1.19496,1.19496,4.00392e-11,1.96916,1.19496,2.34601e-13,8.33099e-14,-7.99744e-14,3.71502e-11,-1.12387e-10,
0.004002,1.8,1.97022,0,1.19485,0,1.29485,1.62,1.75918,1.97022,1.19485,1.29479,1.75916,1.97022,1.19494,1.31107,1.8,1.96952,1.19361,1.30999,1.75916,1.8,1.30999,1.75916,7.69653e-11,1.30999,1.75918,1.8,1.31107,1.75918,7.69491e-11,1.31107,1.75916,1.8,1.29479,1.75916,3.27332e-11,1.29479,1.75918,1.8,1.29485,1.75918,3.27485e-11,1.29485,1.19361,4.00404e-11,1.96952,1.19361,1.19494,4.00392e-11,1.97022,1.19494,1.19485,4.00393e-11,1.97022,1.19485,1.19485,4.00393e-11,1.97022,1.19485,-3.12176e-12,5.03604e-09,-2.16631e-12,1.63252e-11,-2.77249e-09,
0.0040025,1.8,1.97043,0,1.19504,0,1.33088,1.575,1.759,1.97043,1.19504,1.33078,1.75898,1.97043,1.19493,1.31103,1.8,1.96988,1.1936,1.30998,1.75898,1.8,1.30998,1.75898,7.75852e-11,1.30998,1.759,1.8,1.31103,1.759,7.70674e-11,1.31103,1.75898,1.8,1.33078,1.75898,1.05986e-10,1.33078,1.759,1.8,1.33088,1.759,1.06187e-10,1.33088,1.1936,4.00404e-11,1.96988,1.1936,1.19493,4.00392e-11,1.97043,1.19493,1.19504,4.00391e-11,1.97043,1.19504,1.19504,4.00391e-11,1.97043,1.19504,-5.88335e-12,5.99707e-09,-7.45127e-12,2.83399e-11,-2.6826e-09,
0.0040035,1.8,1.97076,0,1.19603,0,1.51619,1.485,1.75756,1.97076,1.19603,1.51616,1.75755,1.97076,1.19493,1.31099,1.8,1.97045,1.1936,1.30997,1.75755,1.8,1.30997,1.75755,7.78145e-11,1.30997,1.75756,1.8,1.31099,1.75756,7.71461e-11,1.31099,1.75755,1.8,1.51616,1.75755,7.49386e-08,1.51616,1.75756,1.8,1.51619,1.75756,7.50235e-08,1.51619,1.1936,4.00404e-11,1.97045,1.1936,1.19493,4.00392e-11,1.97076,1.19493,1.19603,4.00383e-11,1.97076,1.19603,1.19603,4.00383e-11,1.97076,1.19603,-3.68949e-11,8.96263e-09,-1.99774e-12,4.99834e-11,-2.73187e-09,
0.00400485,1.8,1.97096,0,1.19655,0,1.5997,1.36373,1.73942,1.97096,1.19655,1.5997,1.73942,1.97103,1.19491,1.31087,1.8,1.97096,1.19358,1.30988,1.73942,1.8,1.30988,1.73942,7.75493e-11,1.30988,1.73942,1.8,1.31087,1.73942,7.69145e-11,1.31087,1.73942,1.8,1.5997,1.73942,1.13946e-06,1.5997,1.73942,1.8,1.5997,1.73942,1.13947e-06,1.5997,1.19358,4.00404e-11,1.97096,1.19358,1.19491,4.00392e-11,1.97103,1.19491,1.19655,4.00378e-11,1.97096,1.19655,1.19655,4.00378e-11,1.97096,1.19655,-3.60159e-10,2.45872e-09,-3.53956e-12,-5.52346e-11,-3.33425e-09,
0.00400628,1.8,1.97105,0,1.19686,0,1.62988,1.23461,1.67739,1.97105,1.19686,1.6299,1.67742,1.97123,1.1949,1.31052,1.8,1.97105,1.19357,1.30952,1.67742,1.8,1.30952,1.67742,7.53127e-11,1.30952,1.67739,1.8,1.31052,1.67739,7.56457e-11,1.31052,1.67742,1.8,1.6299,1.67741,2.84591e-06,1.62989,1.67739,1.8,1.62988,1.67739,2.84414e-06,1.62987,1.19357,4.00404e-11,1.97105,1.19357,1.1949,4.00393e-11,1.97123,1.1949,1.19686,4.00376e-11,1.97105,1.19686,1.19686,4.00376e-11,1.97105,1.19686,-9.14426e-10,7.31093e-09,-3.43032e-12,1.96279e-11,-5.1491e-09,
0.00400915,1.8,1.97111,0,1.19633,0,1.57272,0.976379,1.57346,1.97111,1.19633,1.57275,1.57349,1.97112,1.19486,1.30961,1.8,1.9711,1.19354,1.30884,1.57349,1.8,1.30884,1.57349,7.45167e-11,1.30884,1.57346,1.8,1.30961,1.57346,7.46849e-11,1.30961,1.57349,1.8,1.57275,1.57349,4.91811e-07,1.57275,1.57346,1.8,1.57272,1.57346,4.91305e-07,1.57272,1.19354,4.00404e-11,1.9711,1.19354,1.19486,4.00393e-11,1.97112,1.19486,1.19633,4.0038e-11,1.97111,1.19633,1.19633,4.0038e-11,1.97111,1.19633,-1.54723e-10,5.62353e-09,-6.32258e-12,-3.18107e-11,-4.32842e-09,
0.00401226,1.8,1.97113,0,1.19614,0,1.54796,0.696861,1.54807,1.97113,1.19614,1.54799,1.5481,1.97112,1.19483,1.30867,1.8,1.97113,1.19351,1.30809,1.5481,1.8,1.30809,1.5481,7.38822e-11,1.30809,1.54807,1.8,1.30867,1.54807,7.24805e-11,1.30867,1.5481,1.8,1.54799,1.5481,2.18662e-07,1.54799,1.54807,1.8,1.54796,1.54807,2.18462e-07,1.54796,1.19351,4.00405e-11,1.97113,1.19351,1.19483,4.00393e-11,1.97112,1.19483,1.19614,4.00382e-11,1.97113,1.19614,1.19614,4.00382e-11,1.97113,1.19614,-9.58674e-11,1.6959e-08,1.59014e-12,2.09594e-11,-6.34323e-09,
0.00401747,1.8,1.97116,0,1.19597,0,1.52779,0.228147,1.52781,1.97116,1.19597,1.52781,1.52784,1.9711,1.19477,1.30716,1.8,1.97116,1.19345,1.30688,1.52784,1.8,1.30688,1.52784,7.17639e-11,1.30688,1.52781,1.8,1.30716,1.52781,7.06853e-11,1.30716,1.52784,1.8,1.52781,1.52784,1.1369e-07,1.52781,1.52781,1.8,1.52779,1.52781,1.13595e-07,1.52779,1.19345,4.00405e-11,1.97116,1.19345,1.19477,4.00394e-11,1.9711,1.19477,1.19597,4.00383e-11,1.97116,1.19597,1.19597,4.00383e-11,1.97116,1.19597,-2.55796e-11,6.94809e-09,-3.06167e-12,-2.7253e-11,-1.04171e-08,
0.00402,1.8,1.97112,0,1.19591,0,1.52192,0,1.52194,1.97112,1.19591,1.52194,1.52196,1.97108,1.19474,1.30649,1.8,1.97119,1.19342,1.30628,1.52196,1.8,1.30628,1.52196,7.19432e-11,1.30628,1.52194,1.8,1.30649,1.52194,6.91201e-11,1.30649,1.52196,1.8,1.52194,1.52196,9.12454e-08,1.52194,1.52194,1.8,1.52192,1.52194,9.11742e-08,1.52192,1.19342,4.00405e-11,1.97119,1.19342,1.19474,4.00394e-11,1.97108,1.19474,1.19591,4.00384e-11,1.97112,1.19591,1.19591,4.00384e-11,1.97112,1.19591,-4.93269e-11,1.73911e-08,3.27137e-13,2.44707e-11,-1.15486e-08,
0.00402052,1.8,1.97112,0,1.1959,0,1.52142,0,1.52143,1.97112,1.1959,1.52144,1.52146,1.97105,1.19473,1.30633,1.8,1.97124,1.19342,1.30613,1.52146,1.8,1.30613,1.52146,7.36043e-11,1.30613,1.52143,1.8,1.30633,1.52143,6.92971e-11,1.30633,1.52146,1.8,1.52144,1.52146,9.08415e-08,1.52144,1.52143,1.8,1.52142,1.52143,9.07721e-08,1.52142,1.19342,4.00405e-11,1.97124,1.19342,1.19473,4.00394e-11,1.97105,1.19473,1.1959,4.00384e-11,1.97112,1.1959,1.1959,4.00384e-11,1.97112,1.1959,-1.87083e-11,-1.37155e-10,-5.04622e-12,3.96902e-13,-1.17714e-08,
0.00402155,1.8,1.97109,0,1.19589,0,1.52045,0,1.52047,1.97109,1.19589,1.52047,1.52049,1.971,1.19472,1.30603,1.8,1.97133,1.19341,1.30586,1.52049,1.8,1.30586,1.52049,7.36872e-11,1.30586,1.52047,1.8,1.30603,1.52047,6.90056e-11,1.30603,1.52049,1.8,1.52047,1.52049,8.79616e-08,1.52047,1.52047,1.8,1.52045,1.52047,8.78981e-08,1.52045,1.19341,4.00405e-11,1.97133,1.19341,1.19472,4.00394e-11,1.971,1.19472,1.19589,4.00384e-11,1.97109,1.19589,1.19589,4.00384e-11,1.97109,1.19589,-1.63498e-11,-1.28095e-10,-5.31675e-12,2.03674e-12,-1.20415e-08,
0.00402363,1.8,1.97107,0,1.19586,0,1.51875,0,1.51877,1.97107,1.19586,1.51877,1.51879,1.971,1.1947,1.30545,1.8,1.97133,1.19339,1.30534,1.51879,1.8,1.30534,1.51879,7.14053e-11,1.30534,1.51877,1.8,1.30545,1.51877,6.81042e-11,1.30545,1.51879,1.8,1.51877,1.51879,8.30816e-08,1.51877,1.51877,1.8,1.51875,1.51877,8.30283e-08,1.51875,1.19339,4.00405e-11,1.97133,1.19339,1.1947,4.00394e-11,1.971,1.1947,1.19586,4.00384e-11,1.97107,1.19586,1.19586,4.00384e-11,1.97107,1.19586,-1.14549e-11,-1.05154e-10,-2.89623e-12,1.94345e-12,-1.25341e-08,
